mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-335-5p,NM_001257390,CD63,770,793,0.846153846154,-15.1,1,0.1040989,0.485,1.0912905699999997,1.81950681,-8.429258759619717,16,23,10,CDS,,0,0
hsa-miR-335-5p,NM_015257,NEMP1,3663,3677,0.923076923077,-15.6,1,0.00561923,0.588,0.4999241428571429,0.15145447875000004,-5.818213136157129,12,14,7,3UTR,,1,1
hsa-miR-335-5p,NM_001130963,NEMP1,3882,3896,1.0,-15.6,1,0.00561923,0.588,0.1489230142857143,-0.02701654749999996,-5.818213136157129,12,14,7,3UTR,,1,1
hsa-miR-335-5p,NM_001134709,DEK,2352,2367,0.923076923077,-15.7,1,3.959568e-05,0.632,2.9094606749999996,2.9358096487500003,-7.204969213329855,12,15,8,3UTR,,0,0
hsa-miR-335-5p,NM_003472,DEK,2454,2469,0.846153846154,-15.7,1,3.959568e-05,0.632,3.0128822499999997,3.7964016124999995,-7.204969213329855,12,15,8,3UTR,,0,0
hsa-miR-335-5p,XM_024446544,DEK,2459,2474,0.923076923077,-15.7,1,3.959568e-05,0.632,0.0,0.0,-7.204969213329855,12,15,8,3UTR,,0,0
hsa-miR-335-5p,NM_001949,E2F3,4512,4541,0.923076923077,-18.2,1,0.1453263,0.691,2.97032125,2.2211917675,-4.849714495602881,18,22,8,3UTR,,0,0
hsa-miR-335-5p,NM_001243076,E2F3,3928,3957,0.846153846154,-18.2,1,0.1453263,0.691,0.316083,2.6034429599999993,-4.849714495602881,18,22,8,3UTR,,0,0
hsa-miR-335-5p,NM_001168377,KIAA0319,3528,3549,0.846153846154,-16.2,1,0.003467503,0.574,1.996882521428572,2.1519023975,-9.546562468637928,13,16,10,CDS,,0,0
hsa-miR-335-5p,NM_014809,KIAA0319,3711,3732,0.923076923077,-16.2,1,0.003467503,0.574,2.4228110214285716,2.0618042025,-9.546562468637928,13,16,10,CDS,,0,0
hsa-miR-335-5p,NM_001168374,KIAA0319,3802,3823,0.846153846154,-16.2,1,0.003467503,0.574,2.31819695,2.3810069699999996,-9.546562468637928,13,16,10,CDS,,0,0
hsa-miR-335-5p,NM_001143890,BSDC1,2846,2858,0.923076923077,-15.1,1,0.009068103,0.574,4.881349454545455,4.8053941440875,-10.39884692653892,11,12,11,3UTR,,0,1
hsa-miR-335-5p,NM_001143889,BSDC1,2963,2975,0.923076923077,-15.1,1,0.009068103,0.574,5.4942590909090905,4.90335232125,-10.39884692653892,11,12,11,3UTR,,0,1
hsa-miR-335-5p,NM_018045,BSDC1,3131,3143,0.923076923077,-15.1,1,0.009068103,0.574,5.4942590909090905,4.81662181875,-10.39884692653892,11,12,11,3UTR,,0,1
hsa-miR-335-5p,NM_001143888,BSDC1,3182,3194,0.923076923077,-15.1,1,0.009068103,0.574,5.4942590909090905,4.1854392125,-10.39884692653892,11,12,11,3UTR,,0,1
hsa-miR-335-5p,NM_001300958,BSDC1,4974,4986,0.923076923077,-15.1,1,0.009068103,0.574,5.4942590909090905,4.1854392125,-10.39884692653892,11,12,11,3UTR,,0,1
hsa-miR-335-5p,NM_001161708,SYNC,2539,2560,0.846153846154,-15.2,1,0.03112353,0.618,3.3715847272727273,2.29068271625,-13.4976292297232,18,21,12,3UTR,,0,1
hsa-miR-335-5p,NM_030786,SYNC,2619,2640,0.846153846154,-15.2,1,0.03112353,0.618,3.3715847272727273,2.29068271625,-13.4976292297232,18,21,12,3UTR,,0,1
hsa-miR-335-5p,NM_138428,SMIM12,2110,2130,0.846153846154,-18.3,1,0.490452,0.632,-0.1265202,0.09477606250000001,-7.91236201216959,18,20,15,3UTR,,0,0
hsa-miR-335-5p,NM_001320261,SMIM12,2135,2155,0.846153846154,-18.3,1,0.490452,0.632,-0.11056283333333333,-0.10810289000000003,-7.91236201216959,18,20,15,3UTR,,0,0
hsa-miR-335-5p,NM_001164825,SMIM12,2239,2273,0.923076923077,-18.5,1,0.490452,0.632,0.05301074666666667,-0.04142312125000003,-7.91236201216959,18,21,15,3UTR,,0,0
hsa-miR-335-5p,NM_001164824,SMIM12,2360,2380,0.923076923077,-18.3,1,0.490452,0.632,0.053010020000000005,-0.06296980124999993,-7.91236201216959,18,20,15,3UTR,,0,0
hsa-miR-335-5p,XM_005270403,SMIM12,2567,2613,0.846153846154,-18.5,1,0.490452,0.632,0.0,0.0,-7.91236201216959,18,21,15,3UTR,,0,0
hsa-miR-335-5p,XM_006710909,KIAA0319L,2883,2916,0.846153846154,-17.2,1,0.01955965,0.588,0.0,0.0,-5.838533207394711,15,17,15,CDS,MIRT018540,0,0
hsa-miR-335-5p,NM_024874,KIAA0319L,3059,3092,0.846153846154,-17.2,1,0.01955965,0.588,4.133182100000001,4.071465440000001,-5.838533207394711,15,17,15,CDS,MIRT018540,0,0
hsa-miR-335-5p,XM_017002378,KIAA0319L,1183,1216,0.846153846154,-17.2,1,0.01955965,0.588,0.0,0.0,-5.838533207394711,15,17,15,CDS,MIRT018540,0,0
hsa-miR-335-5p,NM_016037,UTP11,699,741,1.0,-20.2,1,0.009700933,0.618,3.7317796769230775,3.7038682725,-9.546562468637928,16,19,13,CDS,,0,0
hsa-miR-335-5p,NM_007249,KLF12,2076,2098,0.923076923077,-15.6,1,0.154351,0.706,2.207374875,1.6313657300000002,-3.793324837357118,19,22,9,3UTR,,1,0
hsa-miR-335-5p,NM_014832,TBC1D4,4495,4510,0.923076923077,-16.2,1,0.001338672,0.735,4.331160928571428,3.3327088775000004,-13.6655996434504,14,15,14,3UTR,,0,0
hsa-miR-335-5p,NM_012158,FBXL3,2735,2764,0.923076923077,-16.6,1,0.006685343,0.721,5.457370217391303,5.7240926375,-6.969596721160855,22,29,9,3UTR,,0,0
hsa-miR-335-5p,NM_153456,HS6ST3,1988,2011,0.846153846154,-18.4,1,0.0001727884,0.706,0.44263450000000004,0.093061685,-9.813320773362635,19,23,12,3UTR,MIRT018336,0,0
hsa-miR-335-5p,NM_015296,DOCK9,790,805,1.0,-15.7,1,5.118721e-05,0.588,1.6431289999999996,1.403345125,-6.995398001915627,14,15,14,CDS,MIRT017247,0,0
hsa-miR-335-5p,XM_006719936,DOCK9,940,955,0.923076923077,-15.7,1,5.118721e-05,0.588,0.0,0.0,-6.995398001915627,14,15,14,CDS,MIRT017247,0,0
hsa-miR-335-5p,XM_006719932,DOCK9,907,922,0.923076923077,-15.7,1,5.118721e-05,0.588,0.0,0.0,-6.995398001915627,14,15,14,CDS,MIRT017247,0,0
hsa-miR-335-5p,NM_001130048,DOCK9,907,922,0.923076923077,-15.7,1,5.118721e-05,0.588,1.3249769000000002,0.6727813174999999,-6.995398001915627,14,15,14,CDS,MIRT017247,0,0
hsa-miR-335-5p,NM_001130049,DOCK9,790,805,1.0,-15.7,1,5.118721e-05,0.588,5.7950082,4.757732245,-6.995398001915627,14,15,14,CDS,MIRT017247,0,0
hsa-miR-335-5p,NM_001130050,DOCK9,907,922,1.0,-15.7,1,5.118721e-05,0.588,3.9753775999999994,4.38696550625,-6.995398001915627,14,15,14,CDS,MIRT017247,0,0
hsa-miR-335-5p,NM_018011,ARGLU1,1532,1571,1.0,-17.3,1,0.00108612,0.588,1.5804812000000001,1.0991179987500002,-7.052043616942562,12,14,12,3UTR,,1,1
hsa-miR-335-5p,NM_001354046,ARHGEF7,4209,4223,0.846153846154,-15.9,1,0.002000589,0.471,-0.4274214444444444,-0.6642934049999998,-10.933401262918071,11,14,9,3UTR,,0,0
hsa-miR-335-5p,NM_001354051,ARHGEF7,3394,3408,0.846153846154,-15.9,1,0.002000589,0.471,-0.8686725666666669,-0.42692041874999986,-10.933401262918071,11,14,9,3UTR,,0,0
hsa-miR-335-5p,NM_003899,ARHGEF7,3217,3231,0.846153846154,-15.9,1,0.002000589,0.471,-0.8686725666666669,-0.42692041874999986,-10.933401262918071,11,14,9,3UTR,,0,0
hsa-miR-335-5p,NM_001113513,ARHGEF7,3037,3051,0.846153846154,-15.9,1,0.002000589,0.471,-1.2216731222222224,-0.38449998875,-10.933401262918071,11,14,9,3UTR,,0,0
hsa-miR-335-5p,NM_005561,LAMP1,544,566,1.0,-17.8,1,0.003195203,0.544,0.5731634545454546,0.7533444412499999,-7.284377755798021,15,18,11,CDS,,0,0
hsa-miR-335-5p,XM_017020755,GRTP1,584,600,0.923076923077,-15.2,1,0.003096027,0.632,0.0,0.0,-5.2688803859889095,13,16,8,CDS,,0,0
hsa-miR-335-5p,NM_007368,RASA3,3388,3407,0.846153846154,-16.1,1,0.0161931,0.574,4.4792656,4.31739192875,-10.881386096424487,14,17,10,3UTR,MIRT017554,0,1
hsa-miR-335-5p,NM_001145,ANG,976,996,0.923076923077,-17.1,1,0.001437048,0.5,0.6878683833333333,0.5295972174999999,-6.969596721160855,15,18,12,CDS,MIRT018344,0,0
hsa-miR-335-5p,NM_001097577,ANG,499,516,0.923076923077,-17.1,1,0.001437048,0.5,0.1193211,0.7082287249999999,-6.969596721160855,15,17,12,CDS,MIRT018344,0,0
hsa-miR-335-5p,NM_014045,LRP10,5193,5209,0.846153846154,-17.4,1,1.162186e-05,0.441,0.04181111249999999,-0.029525890999999915,-6.46951965307922,13,16,8,3UTR,MIRT019186,0,0
hsa-miR-335-5p,NM_001329226,LRP10,3048,3064,0.846153846154,-17.4,1,1.162186e-05,0.441,0.04181111249999999,-0.029525890999999915,-6.46951965307922,13,16,8,3UTR,MIRT019186,0,0
hsa-miR-335-5p,NM_032876,AJUBA,2894,2908,0.923076923077,-15.1,1,0.0001177061,0.456,0.5972762666666669,2.313239993750001,-8.536853109272258,12,14,9,3UTR,,0,0
hsa-miR-335-5p,NM_007067,KAT7,2120,2138,0.923076923077,-17.6,1,0.01363146,0.544,2.4043669090909088,3.1078197124999996,-5.9392953675437665,15,18,11,3UTR,,1,1
hsa-miR-335-5p,NM_001199155,KAT7,2030,2048,0.923076923077,-17.6,1,0.01363146,0.544,2.4043669090909088,3.1078197124999996,-5.9392953675437665,15,18,11,3UTR,,1,1
hsa-miR-335-5p,NM_001199157,KAT7,1790,1808,0.923076923077,-17.6,1,0.01363146,0.544,2.4043669090909088,3.1078197124999996,-5.9392953675437665,15,18,11,3UTR,,1,1
hsa-miR-335-5p,NM_001199156,KAT7,1703,1721,0.923076923077,-17.6,1,0.01363146,0.544,2.4043669090909088,3.1078197124999996,-5.9392953675437665,15,18,11,3UTR,,1,1
hsa-miR-335-5p,NM_001199158,KAT7,1613,1631,0.923076923077,-17.6,1,0.01363146,0.544,2.4043669090909088,3.1078197124999996,-5.9392953675437665,15,18,11,3UTR,,1,1
hsa-miR-335-5p,NM_001202543,CUX1,12498,12522,0.923076923077,-18.6,1,0.04429295,0.662,-0.2024011913043478,0.014467878749999996,-3.793324837357118,20,24,15,3UTR,,0,0
hsa-miR-335-5p,NM_181552,CUX1,12376,12400,1.0,-18.6,1,0.04429295,0.662,0.5770194782608696,0.14699901375,-3.793324837357118,20,24,15,3UTR,,0,0
hsa-miR-335-5p,NM_006234,POLR2J,72,116,0.846153846154,-17.1,1,2.035939e-05,0.471,0.07855269999999996,-0.12668986875000005,-6.7623489216120145,15,19,8,5UTR,,0,0
hsa-miR-335-5p,XM_005250452,POLR2J,59,103,0.846153846154,-17.1,1,2.035939e-05,0.471,0.0,0.0,-6.7623489216120145,15,19,8,5UTR,,0,0
hsa-miR-335-5p,NM_012328,DNAJB9,2092,2107,0.923076923077,-15.9,1,0.0343089,0.765,0.036581378571428576,0.10476208499999999,-6.514540193678739,14,15,14,3UTR,MIRT017907,0,0
hsa-miR-335-5p,NM_001244606,IMMP2L,395,420,1.0,-17.4,1,2.406115e-05,0.603,0.7239222454545455,0.25886886500000006,-8.252876396352269,13,16,11,CDS,,0,0
hsa-miR-335-5p,NM_032549,IMMP2L,709,734,0.923076923077,-17.4,1,2.406115e-05,0.603,-0.4009736636363636,-0.12326491750000004,-8.252876396352269,13,16,11,CDS,,0,0
hsa-miR-335-5p,NM_001350962,IMMP2L,395,420,0.923076923077,-17.4,1,3.844836e-05,0.603,-0.4001942727272727,-0.18025905999999997,-8.252876396352269,13,16,11,CDS,,0,0
hsa-miR-335-5p,NM_014705,DOCK4,8124,8155,0.923076923077,-17.1,1,0.03581783,0.662,1.9650654374999996,0.8403422290000002,-4.1706235265052785,15,18,8,3UTR,,0,1
hsa-miR-335-5p,NM_014705,DOCK4,6707,6723,0.846153846154,-15.4,1,0.001322216,0.647,3.26273708,4.45608093375,-6.7623489216120145,15,16,15,3UTR,,0,1
hsa-miR-335-5p,XM_017012819,DOCK4,7094,7110,0.923076923077,-15.4,1,0.001322216,0.647,0.0,0.0,-6.7623489216120145,15,16,15,3UTR,,0,1
hsa-miR-335-5p,NM_022484,TMEM168,378,420,1.0,-16.0,1,0.008757332,0.647,-0.22103986666666667,0.23004898125,-6.747589273982352,12,14,12,5UTR,,0,0
hsa-miR-335-5p,NM_001287497,TMEM168,469,511,1.0,-16.0,1,0.008757332,0.647,-0.17633481666666662,-0.12960700125,-6.747589273982352,12,14,12,5UTR,,0,0
hsa-miR-335-5p,NM_001287497,TMEM168,4194,4212,0.846153846154,-16.1,1,0.007357535,0.691,0.76593033,0.13830222000000003,-7.371380111199145,17,18,17,3UTR,,0,0
hsa-miR-335-5p,XM_024446869,TMEM168,356,398,1.0,-16.0,1,0.008757332,0.647,0.0,0.0,-6.747589273982352,12,14,12,5UTR,,0,0
hsa-miR-335-5p,NM_130768,ASZ1,544,564,1.0,-16.2,1,0.007806277,0.515,1.6252924545454546,2.3627021725,-7.483038834232987,11,13,11,CDS,,0,0
hsa-miR-335-5p,NM_022444,SLC13A1,1262,1276,1.0,-15.1,1,0.07431616,0.662,0.5497000981538462,0.11944603605000002,-5.762913004276319,13,14,13,CDS,,0,0
hsa-miR-335-5p,NM_032160,DSEL,3673,3688,0.923076923077,-16.1,1,0.003162117,0.632,0.4478908199999999,0.11409741250000001,-5.694283598550164,14,15,14,CDS,,0,0
hsa-miR-335-5p,XM_017025560,CBLN2,3090,3111,1.0,-17.0,1,0.03742638,0.647,0.0,0.0,-5.762913004276319,13,15,13,3UTR,,0,0
hsa-miR-335-5p,NM_001306089,ZNF236,6998,7017,0.923076923077,-15.6,1,0.08535959,0.735,0.40376105333333345,1.4888752175000002,-9.076037894184761,17,19,15,3UTR,,0,0
hsa-miR-335-5p,NM_007345,ZNF236,7189,7208,0.923076923077,-15.6,1,0.08535959,0.735,0.40376105333333345,1.4888752175000002,-9.076037894184761,17,19,15,3UTR,,0,0
hsa-miR-335-5p,NM_001102651,ZNF554,1969,1988,0.846153846154,-18.7,1,0.3553518,0.544,0.28052323076923075,-0.3652912495,-8.056611621014136,17,19,13,3UTR,,0,0
hsa-miR-335-5p,NM_205843,NFIC,7557,7574,0.846153846154,-15.4,1,0.2550721,0.676,1.1142452374999998,0.7283079175000002,-9.546562468637928,16,17,16,3UTR,,0,0
hsa-miR-335-5p,NM_001245005,NFIC,7403,7420,0.846153846154,-15.4,1,0.2550721,0.676,1.1142452374999998,0.7283079175000002,-9.546562468637928,16,17,16,3UTR,,0,0
hsa-miR-335-5p,NM_001245002,NFIC,7534,7551,0.846153846154,-15.4,1,0.2550721,0.676,1.1257322374999998,0.63756663,-9.546562468637928,16,17,16,3UTR,,0,0
hsa-miR-335-5p,NM_001245004,NFIC,7380,7397,0.846153846154,-15.4,1,0.2550721,0.676,1.1257322374999998,0.63756663,-9.546562468637928,16,17,16,3UTR,,0,0
hsa-miR-335-5p,NM_005597,NFIC,7294,7311,0.846153846154,-15.4,1,0.2550721,0.676,1.1257322374999998,0.63756663,-9.546562468637928,16,17,16,3UTR,,0,0
hsa-miR-335-5p,NM_152784,CATSPERD,355,391,0.846153846154,-19.1,1,0.004062513,0.647,0.3657751697916667,0.36136454812499996,-9.076037894184761,20,29,11,CDS,,0,0
hsa-miR-335-5p,NM_022151,MOAP1,1634,1686,0.923076923077,-18.0,1,0.02833442,0.559,0.20134110000000002,0.6136768574999999,-8.056611621014136,16,19,12,3UTR,,0,0
hsa-miR-335-5p,NM_138344,FAM181A,1743,1767,0.923076923077,-17.2,1,0.04777263,0.603,0.53038921875,0.758943705,-3.793324837357118,15,18,13,3UTR,,0,0
hsa-miR-335-5p,NM_001207071,FAM181A,1420,1444,0.923076923077,-17.2,1,0.04777263,0.603,0.53038921875,0.758943705,-3.793324837357118,15,18,13,3UTR,,0,0
hsa-miR-335-5p,NM_001207073,FAM181A,1431,1455,0.923076923077,-17.2,1,0.04777263,0.603,0.36814915624999994,0.82858257625,-3.793324837357118,15,18,13,3UTR,,0,0
hsa-miR-335-5p,NM_001207072,FAM181A,1561,1585,1.0,-17.2,1,0.04777263,0.603,0.05528350000000003,-0.08353472500000012,-3.793324837357118,15,18,13,3UTR,,0,0
hsa-miR-335-5p,NM_058237,PPP4R4,2884,2905,0.807692307692,-16.9,1,0.005260036,0.706,0.24469469200000002,0.5917705572499998,-11.088633895973327,18,21,15,3UTR,,0,0
hsa-miR-335-5p,NM_022898,BCL11B,3558,3579,0.923076923077,-15.4,1,0.4769989,0.662,0.023336910000000023,0.52629452125,-7.49779848186265,18,21,10,3UTR,,0,0
hsa-miR-335-5p,NM_138576,BCL11B,3771,3792,0.923076923077,-15.4,1,0.4769989,0.662,0.24741470000000004,0.11710854749999997,-7.49779848186265,18,21,10,3UTR,,0,0
hsa-miR-335-5p,NM_138576,BCL11B,5691,5705,0.923076923077,-15.4,1,0.05954137,0.735,3.652121461538462,2.3799837724999997,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_015156,RCOR1,3272,3289,0.846153846154,-16.9,1,0.3303281,0.618,-0.3988686000000001,1.44743369125,-8.056611621014136,15,17,11,3UTR,,0,0
hsa-miR-335-5p,NM_015156,RCOR1,3111,3129,0.923076923077,-16.7,1,0.02710769,0.618,0.29209573076923073,-0.0034847062499999693,-7.91236201216959,16,18,13,3UTR,,0,0
hsa-miR-335-5p,NM_130838,UBE3A,3978,3992,0.846153846154,-15.0,1,0.08202411,0.618,2.5682222307692304,1.0034789425000001,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_130839,UBE3A,4162,4176,0.846153846154,-15.0,1,0.08202411,0.618,5.052686923076923,3.9248970625000013,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_001354523,UBE3A,4275,4289,0.923076923077,-15.0,1,0.08202411,0.618,1.396484707692308,1.391740365,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_001354508,UBE3A,4358,4372,0.923076923077,-15.0,1,0.08202411,0.618,2.9707231538461536,2.1076147499999998,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_000462,UBE3A,4227,4241,0.846153846154,-15.0,1,0.08202411,0.618,3.7079529999999994,4.225886093750001,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_001354544,UBE3A,4389,4403,0.923076923077,-15.0,1,0.08202411,0.618,1.5395980769230766,2.3290501650000004,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_001354509,UBE3A,4471,4485,0.846153846154,-15.0,1,0.08202411,0.618,5.1174146153846145,1.4008406325,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_001354543,UBE3A,4603,4617,0.923076923077,-15.0,1,0.08202411,0.618,1.5893767692307692,2.3816289375000004,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_001354538,UBE3A,4198,4212,0.923076923077,-15.0,1,0.08202411,0.618,1.7698210923076927,1.2097388475000002,-6.514540193678739,13,14,13,3UTR,,0,0
hsa-miR-335-5p,NM_001271855,GPR176,3004,3020,0.846153846154,-16.4,1,0.0001174542,0.515,3.5014275000000006,4.524248523750001,-6.995398001915627,14,16,10,3UTR,,0,0
hsa-miR-335-5p,NM_145054,CFAP52,2028,2044,0.923076923077,-15.5,1,0.01159811,0.691,0.37509712,0.17735679625,-6.995398001915627,14,16,10,3UTR,,0,0
hsa-miR-335-5p,NM_001080556,CFAP52,1824,1840,0.923076923077,-15.5,1,0.01159811,0.691,0.37509712,0.17735679625,-6.995398001915627,14,16,10,3UTR,,0,0
hsa-miR-335-5p,NM_139162,MIEF2,1825,1849,0.846153846154,-15.6,1,0.001969428,0.397,0.0,0.0,-9.294294128489573,12,17,8,3UTR,,0,0
hsa-miR-335-5p,NM_001144900,MIEF2,1759,1775,0.923076923077,-15.2,1,0.001969428,0.397,-0.29323078750000003,-0.22191149374999997,-9.294294128489573,12,16,8,3UTR,,0,0
hsa-miR-335-5p,NM_148886,MIEF2,1681,1697,1.0,-15.2,1,0.001969428,0.397,-0.09783647499999998,-0.005024282499999977,-9.294294128489573,12,16,8,3UTR,,0,0
hsa-miR-335-5p,NM_001282417,SLC5A10,18,49,0.923076923077,-19.9,1,0.4606971,0.647,-0.35476523125000003,0.19885579722222227,-7.91236201216959,19,22,16,5UTR,MIRT018763,0,0
hsa-miR-335-5p,NM_017886,ULK4,728,739,1.0,-15.5,1,0.1492729,0.588,3.1245437,2.8204714600000003,-10.515061109192176,10,11,10,CDS,,0,0
hsa-miR-335-5p,NM_014056,HIGD1A,1419,1469,1.0,-18.8,1,0.008583548,0.676,0.5956051117647059,0.61738698875,-6.514540193678739,17,19,17,3UTR,,0,0
hsa-miR-335-5p,NM_001099669,HIGD1A,1443,1493,1.0,-18.8,1,0.008583548,0.676,1.2347587588235294,0.43562856375,-6.514540193678739,17,19,17,3UTR,,0,0
hsa-miR-335-5p,NM_001099668,HIGD1A,1590,1640,0.923076923077,-18.8,1,0.008583548,0.676,0.26648954117647056,0.08136119375,-6.514540193678739,17,19,17,3UTR,,0,0
hsa-miR-335-5p,NM_016006,ABHD5,2166,2209,1.0,-18.2,1,0.007980487,0.676,0.6354559333333334,0.29547257,-7.91236201216959,15,18,12,3UTR,,0,0
hsa-miR-335-5p,NM_001276379,LZTFL1,3016,3060,0.948717948718,-17.6,1,0.3485614,0.691,3.757363335714286,1.8749843038750005,-7.91236201216959,17,20,14,3UTR,MIRT017804,0,0
hsa-miR-335-5p,NM_001276378,LZTFL1,3245,3289,0.948717948718,-17.6,1,0.3485614,0.691,3.332151,2.577745075000001,-7.91236201216959,17,20,14,3UTR,MIRT017804,0,0
hsa-miR-335-5p,NM_020347,LZTFL1,2964,3008,0.948717948718,-17.6,1,0.3485614,0.691,0.3677317385714286,1.2566025454999998,-7.91236201216959,17,20,14,3UTR,MIRT017804,0,0
hsa-miR-335-5p,XM_011533838,LZTFL1,2888,2932,0.923076923077,-17.6,1,0.3485614,0.691,0.0,0.0,-7.91236201216959,17,20,14,3UTR,MIRT017804,0,0
hsa-miR-335-5p,NM_018114,DALRD3,1380,1411,1.0,-17.1,1,0.0001505772,0.5,-0.918356925,0.5610572212499999,-5.692450279622925,13,16,12,CDS,,0,0
hsa-miR-335-5p,NM_001009996,DALRD3,1363,1394,1.0,-17.1,1,0.0001505772,0.5,1.033683991666667,0.4226108224999998,-5.692450279622925,13,16,12,CDS,,0,0
hsa-miR-335-5p,XM_011533893,DALRD3,1339,1379,0.923076923077,-17.1,1,0.0001542919,0.471,0.0,0.0,-5.692450279622925,13,16,12,3UTR,,0,0
hsa-miR-335-5p,NM_015106,RAD54L2,3195,3210,0.923076923077,-17.7,1,5.999486e-05,0.5,5.643878472727272,5.034890541250001,-8.252876396352269,13,15,11,CDS,,0,0
hsa-miR-335-5p,NM_001322256,RAD54L2,3133,3148,0.923076923077,-17.7,1,5.999486e-05,0.5,5.643878472727272,5.034890541250001,-8.252876396352269,13,15,11,CDS,,0,0
hsa-miR-335-5p,NM_015265,SATB2,2675,2697,0.923076923077,-18.2,1,0.3769886,0.794,1.76267663,1.51599899125,-6.7623489216120145,20,22,10,3UTR,,0,0
hsa-miR-335-5p,NM_001172517,SATB2,2695,2717,0.846153846154,-18.2,1,0.3769886,0.794,0.28261673000000004,1.7410079575,-6.7623489216120145,20,22,10,3UTR,,0,0
hsa-miR-335-5p,NM_001172509,SATB2,3099,3121,1.0,-18.2,1,0.3769886,0.794,1.8293433000000001,3.3160706287500004,-6.7623489216120145,20,22,10,3UTR,,0,0
hsa-miR-335-5p,NM_017769,G2E3,3321,3333,0.923076923077,-15.9,1,0.005082269,0.706,0.42993697272727277,0.2674570275,-10.39884692653892,11,12,11,3UTR,MIRT017084,0,1
hsa-miR-335-5p,NM_001308097,G2E3,3280,3292,0.923076923077,-15.9,1,0.005082269,0.706,0.35160066363636366,0.4205652475,-10.39884692653892,11,12,11,3UTR,MIRT017084,0,1
hsa-miR-335-5p,XM_011536925,G2E3,3287,3299,0.923076923077,-15.9,1,0.005082269,0.706,0.0,0.0,-10.39884692653892,11,12,11,3UTR,MIRT017084,0,1
hsa-miR-335-5p,NM_203301,FBXO33,339,354,0.923076923077,-17.4,1,0.01386947,0.397,-0.41363905,0.14653340875,-4.026373917660731,14,15,14,CDS,,0,0
hsa-miR-335-5p,NM_017658,KLHL28,2013,2025,0.923076923077,-16.0,1,8.032055e-06,0.721,0.7935844545454547,0.41477743625,-10.39884692653892,11,12,11,3UTR,MIRT019169,1,1
hsa-miR-335-5p,NM_001308112,KLHL28,2128,2140,0.923076923077,-16.0,1,8.032055e-06,0.721,1.019611109090909,0.4590648399999999,-10.39884692653892,11,12,11,3UTR,MIRT019169,1,1
hsa-miR-335-5p,NM_024884,L2HGDH,6013,6031,0.923076923077,-17.6,1,0.02923148,0.691,0.034054566666666654,-0.14161346625000004,-8.056611621014136,16,18,12,3UTR,,0,0
hsa-miR-335-5p,NM_020921,NIN,8588,8603,0.846153846154,-17.1,1,0.0008680733,0.647,4.964754988888889,3.4616393937500005,-9.025110261568384,13,15,9,3UTR,,0,0
hsa-miR-335-5p,NM_198066,GNPNAT1,2937,2954,0.923076923077,-16.9,1,0.0006039534,0.529,1.114394709090909,1.4335390749999997,-8.056611621014136,15,17,11,3UTR,,0,0
hsa-miR-335-5p,XM_005268012,GNPNAT1,2768,2785,0.846153846154,-16.9,1,0.0006039534,0.529,0.0,0.0,-8.056611621014136,15,17,11,3UTR,,0,0
hsa-miR-335-5p,NM_000161,GCH1,1353,1370,0.846153846154,-15.5,1,0.0004408321,0.632,0.656910076923077,1.1362207962500004,-5.459754139171521,14,17,9,3UTR,MIRT018241,0,0
hsa-miR-335-5p,NM_001011713,NAA30,2962,2975,0.923076923077,-17.3,1,0.02446798,0.75,0.6717393333333334,0.5932774250000001,-7.052043616942562,12,13,12,3UTR,,0,1
hsa-miR-335-5p,NM_022836,DCLRE1B,3110,3122,0.961538461538,-15.0,1,0.0005090175,0.632,0.7281907727272727,0.3500907699999999,-10.39884692653892,11,12,11,3UTR,,1,0
hsa-miR-335-5p,NM_033020,TRIM33,5559,5575,0.923076923077,-15.5,1,0.009749285,0.706,1.0991111111111111,3.9603750000000004,-8.303804028968646,15,16,15,3UTR,,0,0
hsa-miR-335-5p,NM_015906,TRIM33,5610,5626,0.923076923077,-15.5,1,0.009749285,0.706,1.0991111111111111,3.9603750000000004,-8.303804028968646,15,16,15,3UTR,,0,0
hsa-miR-335-5p,NM_001308315,TSPAN2,151,167,1.0,-16.0,1,0.001091649,0.471,-0.31072530909090906,0.42081384499999996,-7.517426836101634,14,16,11,CDS,,0,0
hsa-miR-335-5p,NM_001308316,TSPAN2,151,167,1.0,-16.0,1,0.001091649,0.471,-0.31072530909090906,0.42081384499999996,-7.517426836101634,14,16,11,CDS,,0,0
hsa-miR-335-5p,NM_005725,TSPAN2,151,167,1.0,-16.0,1,0.001091649,0.471,-0.31072530909090906,0.42081384499999996,-7.517426836101634,14,16,11,CDS,,0,0
