Target Detail	Target Rank	Target Score	miRNA Name	Gene Symbol	Gene Description	
Details	687	76	hsa-miR-16-5p	IL10RA	interleukin 10 receptor subunit alpha	
Details	688	76	hsa-miR-16-5p	DLL4	delta like canonical Notch ligand 4	
Details	689	76	hsa-miR-16-5p	HPSE2	heparanase 2 (inactive)	
Details	690	76	hsa-miR-16-5p	ASNSD1	asparagine synthetase domain containing 1	
Details	691	76	hsa-miR-16-5p	RTN3	reticulon 3	
Details	692	76	hsa-miR-16-5p	KLHL18	kelch like family member 18	
Details	693	76	hsa-miR-16-5p	MXD3	MAX dimerization protein 3	
Details	694	75	hsa-miR-16-5p	CLCN3	chloride voltage-gated channel 3	
Details	695	75	hsa-miR-16-5p	LY9	lymphocyte antigen 9	
Details	696	75	hsa-miR-16-5p	RNF43	ring finger protein 43	
Details	697	75	hsa-miR-16-5p	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta	
Details	698	75	hsa-miR-16-5p	ABTB2	ankyrin repeat and BTB domain containing 2	
Details	699	75	hsa-miR-16-5p	NAA15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit	
Details	700	75	hsa-miR-16-5p	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1	
Details	701	75	hsa-miR-16-5p	FGF18	fibroblast growth factor 18	
Details	702	75	hsa-miR-16-5p	TLR1	toll like receptor 1	
Details	703	75	hsa-miR-16-5p	SPRTN	SprT-like N-terminal domain	
Details	704	75	hsa-miR-16-5p	LATS2	large tumor suppressor kinase 2	
Details	705	75	hsa-miR-16-5p	TSPYL2	TSPY like 2	
Details	706	75	hsa-miR-16-5p	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1	
Details	707	75	hsa-miR-16-5p	CRIM1	cysteine rich transmembrane BMP regulator 1	
Details	708	75	hsa-miR-16-5p	ELAC2	elaC ribonuclease Z 2	
Details	709	75	hsa-miR-16-5p	PRTG	protogenin	
Details	710	75	hsa-miR-16-5p	OTUD5	OTU deubiquitinase 5	
Details	711	75	hsa-miR-16-5p	SCUBE3	signal peptide, CUB domain and EGF like domain containing 3	
Details	712	75	hsa-miR-16-5p	DCAF8	DDB1 and CUL4 associated factor 8	
Details	713	75	hsa-miR-16-5p	ALDH1A3	aldehyde dehydrogenase 1 family member A3	
Details	714	75	hsa-miR-16-5p	LRP1B	LDL receptor related protein 1B	
Details	715	75	hsa-miR-16-5p	WDTC1	WD and tetratricopeptide repeats 1	
Details	716	75	hsa-miR-16-5p	DEF8	differentially expressed in FDCP 8 homolog	
Details	717	75	hsa-miR-16-5p	WWP1	WW domain containing E3 ubiquitin protein ligase 1	
Details	718	75	hsa-miR-16-5p	TRIM35	tripartite motif containing 35	
Details	719	75	hsa-miR-16-5p	ENTPD7	ectonucleoside triphosphate diphosphohydrolase 7	
Details	720	74	hsa-miR-16-5p	ZDHHC23	zinc finger DHHC-type containing 23	
Details	721	74	hsa-miR-16-5p	MTMR4	myotubularin related protein 4	
Details	722	74	hsa-miR-16-5p	ATP1B4	ATPase Na+/K+ transporting family member beta 4	
Details	723	74	hsa-miR-16-5p	CALU	calumenin	
Details	724	74	hsa-miR-16-5p	XDH	xanthine dehydrogenase	
Details	725	74	hsa-miR-16-5p	DOLPP1	dolichyldiphosphatase 1	
Details	726	74	hsa-miR-16-5p	DEPDC5	DEP domain containing 5	
Details	727	74	hsa-miR-16-5p	FAM160B1	family with sequence similarity 160 member B1	
Details	728	74	hsa-miR-16-5p	TACC1	transforming acidic coiled-coil containing protein 1	
Details	729	74	hsa-miR-16-5p	TTC1	tetratricopeptide repeat domain 1	
Details	730	74	hsa-miR-16-5p	PNISR	PNN interacting serine and arginine rich protein	
Details	731	74	hsa-miR-16-5p	NEBL	nebulette	
Details	732	74	hsa-miR-16-5p	ETFRF1	electron transfer flavoprotein regulatory factor 1	
Details	733	74	hsa-miR-16-5p	PWWP2B	PWWP domain containing 2B	
Details	734	74	hsa-miR-16-5p	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2	
Details	735	74	hsa-miR-16-5p	SRSF11	serine and arginine rich splicing factor 11	
Details	736	74	hsa-miR-16-5p	TFPI2	tissue factor pathway inhibitor 2	
Details	737	74	hsa-miR-16-5p	CREG1	cellular repressor of E1A stimulated genes 1	
Details	738	74	hsa-miR-16-5p	ATG4B	autophagy related 4B cysteine peptidase	
Details	739	74	hsa-miR-16-5p	ADSS	adenylosuccinate synthase	
Details	740	74	hsa-miR-16-5p	TCIM	transcriptional and immune response regulator	
Details	741	74	hsa-miR-16-5p	MARCH4	membrane associated ring-CH-type finger 4	
Details	742	73	hsa-miR-16-5p	MED14OS	MED14 opposite strand	
Details	743	73	hsa-miR-16-5p	ZNF705A	zinc finger protein 705A	
Details	744	73	hsa-miR-16-5p	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D	
Details	745	73	hsa-miR-16-5p	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma	
Details	746	73	hsa-miR-16-5p	IP6K1	inositol hexakisphosphate kinase 1	
Details	747	73	hsa-miR-16-5p	MMS19	MMS19 homolog, cytosolic iron-sulfur assembly component	
Details	748	73	hsa-miR-16-5p	CASZ1	castor zinc finger 1	
Details	749	73	hsa-miR-16-5p	KL	klotho	
Details	750	73	hsa-miR-16-5p	EMC4	ER membrane protein complex subunit 4	
Details	751	73	hsa-miR-16-5p	ZNF264	zinc finger protein 264	
Details	752	73	hsa-miR-16-5p	FAT4	FAT atypical cadherin 4	
Details	753	73	hsa-miR-16-5p	ANKRD33B	ankyrin repeat domain 33B	
Details	754	73	hsa-miR-16-5p	RAB11FIP1	RAB11 family interacting protein 1	
Details	755	73	hsa-miR-16-5p	HPCAL4	hippocalcin like 4	
Details	756	73	hsa-miR-16-5p	ESPN	espin	
Details	757	73	hsa-miR-16-5p	SATB2	SATB homeobox 2	
Details	758	73	hsa-miR-16-5p	TMEM221	transmembrane protein 221	
Details	759	73	hsa-miR-16-5p	NCBP3	nuclear cap binding subunit 3	
Details	760	73	hsa-miR-16-5p	EN2	engrailed homeobox 2	
Details	761	73	hsa-miR-16-5p	MAPK9	mitogen-activated protein kinase 9	
Details	762	73	hsa-miR-16-5p	OSCAR	osteoclast associated, immunoglobulin-like receptor	
Details	763	73	hsa-miR-16-5p	INSYN2	inhibitory synaptic factor 2A	
Details	764	72	hsa-miR-16-5p	RBM20	RNA binding motif protein 20	
Details	765	72	hsa-miR-16-5p	PDLIM5	PDZ and LIM domain 5	
Details	766	72	hsa-miR-16-5p	ZDHHC16	zinc finger DHHC-type containing 16	
Details	767	72	hsa-miR-16-5p	RNF41	ring finger protein 41	
Details	768	72	hsa-miR-16-5p	SLC35A4	solute carrier family 35 member A4	
Details	769	72	hsa-miR-16-5p	DENND6A	DENN domain containing 6A	
Details	770	72	hsa-miR-16-5p	PANK1	pantothenate kinase 1	
Details	771	72	hsa-miR-16-5p	AFF4	AF4/FMR2 family member 4	
Details	772	72	hsa-miR-16-5p	ESRRG	estrogen related receptor gamma	
Details	773	72	hsa-miR-16-5p	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	
Details	774	72	hsa-miR-16-5p	ABCB5	ATP binding cassette subfamily B member 5	
Details	775	72	hsa-miR-16-5p	PIEZO1	piezo type mechanosensitive ion channel component 1	
Details	776	72	hsa-miR-16-5p	ARHGAP5	Rho GTPase activating protein 5	
Details	777	72	hsa-miR-16-5p	TMEM43	transmembrane protein 43	
Details	778	72	hsa-miR-16-5p	SLC25A22	solute carrier family 25 member 22	
Details	779	72	hsa-miR-16-5p	TTC25	tetratricopeptide repeat domain 25	
Details	780	72	hsa-miR-16-5p	KY	kyphoscoliosis peptidase	
Details	781	72	hsa-miR-16-5p	TMEM255A	transmembrane protein 255A	
Details	782	72	hsa-miR-16-5p	ZNF705D	zinc finger protein 705D	
Details	783	72	hsa-miR-16-5p	PANK2	pantothenate kinase 2	
Details	784	72	hsa-miR-16-5p	CUL2	cullin 2	
Details	785	72	hsa-miR-16-5p	ZNF275	zinc finger protein 275	
Details	786	72	hsa-miR-16-5p	RNF125	ring finger protein 125	
Details	787	72	hsa-miR-16-5p	FZD6	frizzled class receptor 6	
Details	788	72	hsa-miR-16-5p	MTHFR	methylenetetrahydrofolate reductase	
Details	789	72	hsa-miR-16-5p	MINDY2	MINDY lysine 48 deubiquitinase 2	
Details	790	72	hsa-miR-16-5p	SLC30A8	solute carrier family 30 member 8	
Details	791	72	hsa-miR-16-5p	NPAS3	neuronal PAS domain protein 3	
Details	792	72	hsa-miR-16-5p	ABCC5	ATP binding cassette subfamily C member 5	
Details	793	72	hsa-miR-16-5p	MAP3K7	mitogen-activated protein kinase kinase kinase 7	
Details	794	72	hsa-miR-16-5p	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	
Details	795	72	hsa-miR-16-5p	GLYATL3	glycine-N-acyltransferase like 3	
Details	796	71	hsa-miR-16-5p	ESRP1	epithelial splicing regulatory protein 1	
Details	797	71	hsa-miR-16-5p	PDK3	pyruvate dehydrogenase kinase 3	
Details	798	71	hsa-miR-16-5p	PRKG1	protein kinase cGMP-dependent 1	
Details	799	71	hsa-miR-16-5p	MFAP5	microfibril associated protein 5	
Details	800	71	hsa-miR-16-5p	PAM	peptidylglycine alpha-amidating monooxygenase	
Details	801	71	hsa-miR-16-5p	NOL4L	nucleolar protein 4 like	
Details	802	71	hsa-miR-16-5p	FURIN	furin, paired basic amino acid cleaving enzyme	
Details	803	71	hsa-miR-16-5p	TSPAN5	tetraspanin 5	
Details	804	71	hsa-miR-16-5p	CAAP1	caspase activity and apoptosis inhibitor 1	
Details	805	71	hsa-miR-16-5p	TVP23C	trans-golgi network vesicle protein 23 homolog C	
Details	806	71	hsa-miR-16-5p	RNF183	ring finger protein 183	
Details	807	71	hsa-miR-16-5p	ZNF423	zinc finger protein 423	
Details	808	71	hsa-miR-16-5p	LYNX1	Ly6/neurotoxin 1	
Details	809	71	hsa-miR-16-5p	COL4A3BP	collagen type IV alpha 3 binding protein	
Details	810	71	hsa-miR-16-5p	WSB1	WD repeat and SOCS box containing 1	
Details	811	71	hsa-miR-16-5p	MAP3K21	mitogen-activated protein kinase kinase kinase 21	
Details	812	71	hsa-miR-16-5p	PARD6B	par-6 family cell polarity regulator beta	
Details	813	71	hsa-miR-16-5p	IRS1	insulin receptor substrate 1	
Details	814	71	hsa-miR-16-5p	SEC61A1	Sec61 translocon alpha 1 subunit	
Details	815	71	hsa-miR-16-5p	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D	
Details	816	71	hsa-miR-16-5p	PAQR3	progestin and adipoQ receptor family member 3	
Details	817	70	hsa-miR-16-5p	DCAF7	DDB1 and CUL4 associated factor 7	
Details	818	70	hsa-miR-16-5p	PARP12	poly(ADP-ribose) polymerase family member 12	
Details	819	70	hsa-miR-16-5p	SPRY4	sprouty RTK signaling antagonist 4	
Details	820	70	hsa-miR-16-5p	CDV3	CDV3 homolog	
Details	821	70	hsa-miR-16-5p	CHORDC1	cysteine and histidine rich domain containing 1	
Details	822	70	hsa-miR-16-5p	DCUN1D1	defective in cullin neddylation 1 domain containing 1	
Details	823	70	hsa-miR-16-5p	PACRG	parkin coregulated	
Details	824	70	hsa-miR-16-5p	TXNDC17	thioredoxin domain containing 17	
Details	825	70	hsa-miR-16-5p	SLC24A3	solute carrier family 24 member 3	
Details	826	70	hsa-miR-16-5p	DRAM1	DNA damage regulated autophagy modulator 1	
Details	827	70	hsa-miR-16-5p	FNDC3B	fibronectin type III domain containing 3B	
Details	828	70	hsa-miR-16-5p	CARNMT1	carnosine N-methyltransferase 1	
Details	829	70	hsa-miR-16-5p	LIPE	lipase E, hormone sensitive type	
Details	830	70	hsa-miR-16-5p	POM121C	POM121 transmembrane nucleoporin C	
Details	831	70	hsa-miR-16-5p	RUBCNL	rubicon like autophagy enhancer	
Details	832	70	hsa-miR-16-5p	FCRL2	Fc receptor like 2	
Details	833	70	hsa-miR-16-5p	MAPK8	mitogen-activated protein kinase 8	
Details	834	70	hsa-miR-16-5p	SINHCAF	SIN3-HDAC complex associated factor	
Details	835	70	hsa-miR-16-5p	C5orf63	chromosome 5 open reading frame 63	
Details	836	70	hsa-miR-16-5p	ELK4	ELK4, ETS transcription factor	
Details	837	70	hsa-miR-16-5p	SRPRB	SRP receptor subunit beta	
Details	838	70	hsa-miR-16-5p	VSX1	visual system homeobox 1	
Details	839	70	hsa-miR-16-5p	FAM189B	family with sequence similarity 189 member B	
Details	840	70	hsa-miR-16-5p	ANK2	ankyrin 2	
Details	841	70	hsa-miR-16-5p	PLSCR4	phospholipid scramblase 4	
Details	842	70	hsa-miR-16-5p	TPD52L3	TPD52 like 3	
Details	843	70	hsa-miR-16-5p	HAS2	hyaluronan synthase 2	
Details	844	70	hsa-miR-16-5p	ADAMTSL1	ADAMTS like 1	
Details	845	70	hsa-miR-16-5p	SCAF11	SR-related CTD associated factor 11	
Details	846	69	hsa-miR-16-5p	FRY	FRY microtubule binding protein	
Details	847	69	hsa-miR-16-5p	RAPGEFL1	Rap guanine nucleotide exchange factor like 1	
Details	848	69	hsa-miR-16-5p	BTLA	B and T lymphocyte associated	
Details	849	69	hsa-miR-16-5p	PEX12	peroxisomal biogenesis factor 12	
Details	850	69	hsa-miR-16-5p	ADCY5	adenylate cyclase 5	
Details	851	69	hsa-miR-16-5p	SPSB4	splA/ryanodine receptor domain and SOCS box containing 4	
Details	852	69	hsa-miR-16-5p	APP	amyloid beta precursor protein	
Details	853	69	hsa-miR-16-5p	CPSF6	cleavage and polyadenylation specific factor 6	
Details	854	69	hsa-miR-16-5p	GRK3	G protein-coupled receptor kinase 3	
Details	855	69	hsa-miR-16-5p	RAB40B	RAB40B, member RAS oncogene family	
Details	856	69	hsa-miR-16-5p	USP49	ubiquitin specific peptidase 49	
Details	857	69	hsa-miR-16-5p	PLBD2	phospholipase B domain containing 2	
Details	858	69	hsa-miR-16-5p	ZFYVE1	zinc finger FYVE-type containing 1	
Details	859	69	hsa-miR-16-5p	FRMPD1	FERM and PDZ domain containing 1	
Details	860	69	hsa-miR-16-5p	UNC5B	unc-5 netrin receptor B	
Details	861	69	hsa-miR-16-5p	WAPL	WAPL cohesin release factor	
Details	862	69	hsa-miR-16-5p	NFE2L1	nuclear factor, erythroid 2 like 1	
Details	863	69	hsa-miR-16-5p	OCRL	OCRL, inositol polyphosphate-5-phosphatase	
Details	864	69	hsa-miR-16-5p	HSPA8	heat shock protein family A (Hsp70) member 8	
Details	865	69	hsa-miR-16-5p	NTRK2	neurotrophic receptor tyrosine kinase 2	
Details	866	69	hsa-miR-16-5p	DYNC1I1	dynein cytoplasmic 1 intermediate chain 1	
Details	867	69	hsa-miR-16-5p	BPIFA1	BPI fold containing family A member 1	
Details	868	69	hsa-miR-16-5p	CLSPN	claspin	
Details	869	69	hsa-miR-16-5p	RIMS3	regulating synaptic membrane exocytosis 3	
Details	870	69	hsa-miR-16-5p	CCNJ	cyclin J	
Details	871	69	hsa-miR-16-5p	EFCAB5	EF-hand calcium binding domain 5	
Details	872	69	hsa-miR-16-5p	COPS7A	COP9 signalosome subunit 7A	
Details	873	69	hsa-miR-16-5p	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4	
Details	874	69	hsa-miR-16-5p	KMT2A	lysine methyltransferase 2A	
Details	875	69	hsa-miR-16-5p	CDC23	cell division cycle 23	
Details	876	69	hsa-miR-16-5p	ERLIN2	ER lipid raft associated 2	
Details	877	68	hsa-miR-16-5p	LRRC27	leucine rich repeat containing 27	
Details	878	68	hsa-miR-16-5p	METTL8	methyltransferase like 8	
Details	879	68	hsa-miR-16-5p	SLITRK1	SLIT and NTRK like family member 1	
Details	880	68	hsa-miR-16-5p	TPM2	tropomyosin 2	
Details	881	68	hsa-miR-16-5p	TNFAIP8L3	TNF alpha induced protein 8 like 3	
Details	882	68	hsa-miR-16-5p	KLHL26	kelch like family member 26	
Details	883	68	hsa-miR-16-5p	BORCS6	BLOC-1 related complex subunit 6	
Details	884	68	hsa-miR-16-5p	DLGAP1	DLG associated protein 1	
Details	885	68	hsa-miR-16-5p	DACH1	dachshund family transcription factor 1	
Details	886	68	hsa-miR-16-5p	RAB4B	RAB4B, member RAS oncogene family	
Details	887	68	hsa-miR-16-5p	ZBTB10	zinc finger and BTB domain containing 10	
Details	888	68	hsa-miR-16-5p	NDP	NDP, norrin cystine knot growth factor	
Details	889	68	hsa-miR-16-5p	LRRC7	leucine rich repeat containing 7	
Details	890	68	hsa-miR-16-5p	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1	
Details	891	68	hsa-miR-16-5p	SRPK1	SRSF protein kinase 1	
Details	892	68	hsa-miR-16-5p	LDLRAD4	low density lipoprotein receptor class A domain containing 4	
Details	893	68	hsa-miR-16-5p	PLPP3	phospholipid phosphatase 3	
Details	894	68	hsa-miR-16-5p	ZBTB43	zinc finger and BTB domain containing 43	
Details	895	68	hsa-miR-16-5p	SGCA	sarcoglycan alpha	
Details	896	68	hsa-miR-16-5p	CDC42EP2	CDC42 effector protein 2	
Details	897	68	hsa-miR-16-5p	PHF20	PHD finger protein 20	
Details	898	68	hsa-miR-16-5p	BDNF	brain derived neurotrophic factor	
Details	899	68	hsa-miR-16-5p	RBMS1	RNA binding motif single stranded interacting protein 1	
Details	900	68	hsa-miR-16-5p	NAT8L	N-acetyltransferase 8 like	
Details	901	68	hsa-miR-16-5p	HSPA1B	heat shock protein family A (Hsp70) member 1B	
Details	902	67	hsa-miR-16-5p	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K	
Details	903	67	hsa-miR-16-5p	FCHSD2	FCH and double SH3 domains 2	
Details	904	67	hsa-miR-16-5p	PCBP4	poly(rC) binding protein 4	
Details	905	67	hsa-miR-16-5p	SENP5	SUMO specific peptidase 5	
Details	906	67	hsa-miR-16-5p	PCDHA8	protocadherin alpha 8	
Details	907	67	hsa-miR-16-5p	PCDHAC1	protocadherin alpha subfamily C, 1	
Details	908	67	hsa-miR-16-5p	ZNF267	zinc finger protein 267	
Details	909	67	hsa-miR-16-5p	SNIP1	Smad nuclear interacting protein 1	
Details	910	67	hsa-miR-16-5p	PCDHAC2	protocadherin alpha subfamily C, 2	
Details	911	67	hsa-miR-16-5p	PCDHA13	protocadherin alpha 13	
Details	912	67	hsa-miR-16-5p	GRB10	growth factor receptor bound protein 10	
Details	913	67	hsa-miR-16-5p	RGS8	regulator of G protein signaling 8	
Details	914	67	hsa-miR-16-5p	ZNF559-ZNF177	ZNF559-ZNF177 readthrough	
Details	915	67	hsa-miR-16-5p	ZNF177	zinc finger protein 177	
Details	916	67	hsa-miR-16-5p	CNNM2	cyclin and CBS domain divalent metal cation transport mediator 2	
Details	917	67	hsa-miR-16-5p	PCDHA10	protocadherin alpha 10	
Details	918	67	hsa-miR-16-5p	PCDHA5	protocadherin alpha 5	
Details	919	67	hsa-miR-16-5p	TASP1	taspase 1	
Details	920	67	hsa-miR-16-5p	GEN1	GEN1, Holliday junction 5' flap endonuclease	
Details	921	67	hsa-miR-16-5p	IPO9	importin 9	
Details	922	67	hsa-miR-16-5p	PCDHA6	protocadherin alpha 6	
Details	923	67	hsa-miR-16-5p	COL24A1	collagen type XXIV alpha 1 chain	
Details	924	67	hsa-miR-16-5p	CRKL	CRK like proto-oncogene, adaptor protein	
Details	925	67	hsa-miR-16-5p	PCDHA11	protocadherin alpha 11	
Details	926	67	hsa-miR-16-5p	YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein	
Details	927	67	hsa-miR-16-5p	PCDHA3	protocadherin alpha 3	
Details	928	67	hsa-miR-16-5p	MAFK	MAF bZIP transcription factor K	
Details	929	67	hsa-miR-16-5p	PCDHA4	protocadherin alpha 4	
Details	930	67	hsa-miR-16-5p	LYPLAL1	lysophospholipase like 1	
Details	931	67	hsa-miR-16-5p	CDS2	CDP-diacylglycerol synthase 2	
Details	932	67	hsa-miR-16-5p	PCDHA1	protocadherin alpha 1	
Details	933	67	hsa-miR-16-5p	M6PR	mannose-6-phosphate receptor, cation dependent	
Details	934	67	hsa-miR-16-5p	NFS1	NFS1, cysteine desulfurase	
Details	935	67	hsa-miR-16-5p	PCDHA7	protocadherin alpha 7	
Details	936	67	hsa-miR-16-5p	PCDHA2	protocadherin alpha 2	
Details	937	67	hsa-miR-16-5p	PLS1	plastin 1	
Details	938	67	hsa-miR-16-5p	ODAPH	odontogenesis associated phosphoprotein	
Details	939	67	hsa-miR-16-5p	AJUBA	ajuba LIM protein	
Details	940	67	hsa-miR-16-5p	PCDHA12	protocadherin alpha 12	
Details	941	66	hsa-miR-16-5p	GATAD2B	GATA zinc finger domain containing 2B	
Details	942	66	hsa-miR-16-5p	SLC38A4	solute carrier family 38 member 4	
Details	943	66	hsa-miR-16-5p	C8orf58	chromosome 8 open reading frame 58	
Details	944	66	hsa-miR-16-5p	SIDT2	SID1 transmembrane family member 2	
Details	945	66	hsa-miR-16-5p	SKIL	SKI like proto-oncogene	
Details	946	66	hsa-miR-16-5p	ASB1	ankyrin repeat and SOCS box containing 1	
Details	947	66	hsa-miR-16-5p	DHRS7	dehydrogenase/reductase 7	
Details	948	66	hsa-miR-16-5p	TBCK	TBC1 domain containing kinase	
Details	949	66	hsa-miR-16-5p	PRR13	proline rich 13	
Details	950	66	hsa-miR-16-5p	ATP5MC3	ATP synthase membrane subunit c locus 3	
Details	951	66	hsa-miR-16-5p	RAB23	RAB23, member RAS oncogene family	
Details	952	66	hsa-miR-16-5p	CXorf40B	chromosome X open reading frame 40B	
Details	953	66	hsa-miR-16-5p	UBE2J1	ubiquitin conjugating enzyme E2 J1	
Details	954	66	hsa-miR-16-5p	PDPR	pyruvate dehydrogenase phosphatase regulatory subunit	
Details	955	66	hsa-miR-16-5p	ABCG4	ATP binding cassette subfamily G member 4	
Details	956	66	hsa-miR-16-5p	HOXC8	homeobox C8	
Details	957	66	hsa-miR-16-5p	SEC14L4	SEC14 like lipid binding 4	
Details	958	66	hsa-miR-16-5p	RAB35	RAB35, member RAS oncogene family	
Details	959	66	hsa-miR-16-5p	CD40	CD40 molecule	
Details	960	66	hsa-miR-16-5p	FAM189A1	family with sequence similarity 189 member A1	
Details	961	66	hsa-miR-16-5p	PSMA5	proteasome subunit alpha 5	
Details	962	66	hsa-miR-16-5p	CMTM4	CKLF like MARVEL transmembrane domain containing 4	
Details	963	66	hsa-miR-16-5p	UBE3C	ubiquitin protein ligase E3C	
Details	964	65	hsa-miR-16-5p	TARBP1	TAR (HIV-1) RNA binding protein 1	
Details	965	65	hsa-miR-16-5p	RYBP	RING1 and YY1 binding protein	
Details	966	65	hsa-miR-16-5p	UBAC1	UBA domain containing 1	
Details	967	65	hsa-miR-16-5p	ODF2L	outer dense fiber of sperm tails 2 like	
Details	968	65	hsa-miR-16-5p	CD28	CD28 molecule	
Details	969	65	hsa-miR-16-5p	ZBTB7A	zinc finger and BTB domain containing 7A	
Details	970	65	hsa-miR-16-5p	GNA12	G protein subunit alpha 12	
Details	971	65	hsa-miR-16-5p	FOSL1	FOS like 1, AP-1 transcription factor subunit	
Details	972	65	hsa-miR-16-5p	TSC1	TSC complex subunit 1	
Details	973	65	hsa-miR-16-5p	ANKRD13B	ankyrin repeat domain 13B	
Details	974	65	hsa-miR-16-5p	AP2B1	adaptor related protein complex 2 subunit beta 1	
Details	975	65	hsa-miR-16-5p	AQP11	aquaporin 11	
Details	976	65	hsa-miR-16-5p	RDH13	retinol dehydrogenase 13	
Details	977	65	hsa-miR-16-5p	ASTN1	astrotactin 1	
Details	978	65	hsa-miR-16-5p	RNF138	ring finger protein 138	
Details	979	65	hsa-miR-16-5p	BACE1	beta-secretase 1	
Details	980	65	hsa-miR-16-5p	ZER1	zyg-11 related cell cycle regulator	
Details	981	65	hsa-miR-16-5p	TMEM143	transmembrane protein 143	
Details	982	65	hsa-miR-16-5p	BMX	BMX non-receptor tyrosine kinase	
Details	983	65	hsa-miR-16-5p	RHPN2	rhophilin Rho GTPase binding protein 2	
Details	984	65	hsa-miR-16-5p	TEX19	testis expressed 19	
Details	985	65	hsa-miR-16-5p	CYB561D1	cytochrome b561 family member D1	
Details	986	65	hsa-miR-16-5p	ITPR1	inositol 1,4,5-trisphosphate receptor type 1	
Details	987	65	hsa-miR-16-5p	TAOK1	TAO kinase 1	
Details	988	65	hsa-miR-16-5p	NHSL1	NHS like 1	
Details	989	65	hsa-miR-16-5p	CCDC18	coiled-coil domain containing 18	
Details	990	65	hsa-miR-16-5p	LGI2	leucine rich repeat LGI family member 2	
Details	991	65	hsa-miR-16-5p	DNAJC24	DnaJ heat shock protein family (Hsp40) member C24	
Details	992	64	hsa-miR-16-5p	KCNIP1	potassium voltage-gated channel interacting protein 1	
Details	993	64	hsa-miR-16-5p	VWA8	von Willebrand factor A domain containing 8	
Details	994	64	hsa-miR-16-5p	SMPD1	sphingomyelin phosphodiesterase 1	
Details	995	64	hsa-miR-16-5p	PLEKHA5	pleckstrin homology domain containing A5	
Details	996	64	hsa-miR-16-5p	SLITRK6	SLIT and NTRK like family member 6	
Details	997	64	hsa-miR-16-5p	OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2	
Details	998	64	hsa-miR-16-5p	RBSN	rabenosyn, RAB effector	
Details	999	64	hsa-miR-16-5p	PHIP	pleckstrin homology domain interacting protein	
Details	1000	64	hsa-miR-16-5p	MAP2K3	mitogen-activated protein kinase kinase 3	
Details	1001	64	hsa-miR-16-5p	EIF4E	eukaryotic translation initiation factor 4E	
Details	1002	64	hsa-miR-16-5p	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	
Details	1003	64	hsa-miR-16-5p	AP1S2	adaptor related protein complex 1 subunit sigma 2	
Details	1004	64	hsa-miR-16-5p	ORC4	origin recognition complex subunit 4	
Details	1005	64	hsa-miR-16-5p	CYB561	cytochrome b561	
Details	1006	64	hsa-miR-16-5p	HARS2	histidyl-tRNA synthetase 2, mitochondrial	
Details	1007	64	hsa-miR-16-5p	DPP8	dipeptidyl peptidase 8	
Details	1008	64	hsa-miR-16-5p	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2	
Details	1009	64	hsa-miR-16-5p	RAP2C	RAP2C, member of RAS oncogene family	
Details	1010	64	hsa-miR-16-5p	ACACB	acetyl-CoA carboxylase beta	
Details	1011	64	hsa-miR-16-5p	CRACR2B	calcium release activated channel regulator 2B	
Details	1012	64	hsa-miR-16-5p	GLCE	glucuronic acid epimerase	
Details	1013	64	hsa-miR-16-5p	ELAVL4	ELAV like RNA binding protein 4	
Details	1014	64	hsa-miR-16-5p	KLHL15	kelch like family member 15	
Details	1015	64	hsa-miR-16-5p	TMPRSS15	transmembrane serine protease 15	
Details	1016	64	hsa-miR-16-5p	GRB2	growth factor receptor bound protein 2	
Details	1017	63	hsa-miR-16-5p	PSMD7	proteasome 26S subunit, non-ATPase 7	
Details	1018	63	hsa-miR-16-5p	KCNC2	potassium voltage-gated channel subfamily C member 2	
Details	1019	63	hsa-miR-16-5p	SLC4A8	solute carrier family 4 member 8	
Details	1020	63	hsa-miR-16-5p	FRYL	FRY like transcription coactivator	
Details	1021	63	hsa-miR-16-5p	GABRA1	gamma-aminobutyric acid type A receptor alpha1 subunit	
Details	1022	63	hsa-miR-16-5p	CLU	clusterin	
Details	1023	63	hsa-miR-16-5p	ATP4B	ATPase H+/K+ transporting subunit beta	
Details	1024	63	hsa-miR-16-5p	CCDC28A	coiled-coil domain containing 28A	
Details	1025	63	hsa-miR-16-5p	B4GALT1	beta-1,4-galactosyltransferase 1	
Details	1026	63	hsa-miR-16-5p	TREM1	triggering receptor expressed on myeloid cells 1	
